task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
180	76/82f9a0	6582820	fastqc (Sample_59)	COMPLETED	0	2023-02-15 12:29:09.424	34m 59s	34m 45s	100.0%	397.8 MB	3.5 GB	11.4 GB	2.7 MB
223	d3/bec26f	6582823	fastqc (Sample_79)	COMPLETED	0	2023-02-15 12:29:39.187	35m 56s	35m 30s	100.4%	379.7 MB	3.5 GB	10.7 GB	2.6 MB
238	b1/b8f017	6582834	fastqc (Sample_84)	COMPLETED	0	2023-02-15 12:36:07.102	29m 46s	28m 59s	99.9%	398.1 MB	3.5 GB	10.5 GB	2.6 MB
227	6f/aa0ef4	6582838	fastqc (Sample_80)	COMPLETED	0	2023-02-15 12:41:12.824	26m	24m 56s	99.9%	345.9 MB	3.5 GB	8.3 GB	2.6 MB
41	00/2c72f4	6582614	trim_galore (Sample_117)	COMPLETED	0	2023-02-15 10:48:19.131	2h 20m 39s	2h 20m 18s	434.4%	4.3 GB	5.9 GB	392.2 GB	381.3 GB
213	6f/e96e3c	6582831	fastqc (Sample_72)	COMPLETED	0	2023-02-15 12:33:45.851	35m 56s	35m 19s	99.6%	353.1 MB	3.5 GB	11.8 GB	2.6 MB
239	ba/df3759	6582836	fastqc (Sample_85)	COMPLETED	0	2023-02-15 12:40:12.777	30m 3s	29m 21s	99.7%	365 MB	3.5 GB	10.4 GB	2.6 MB
85	39/fd1b1c	6582659	trim_galore (Sample_136)	COMPLETED	0	2023-02-15 10:48:24.436	2h 22m 12s	58m 17s	375.1%	4.2 GB	5.9 GB	382 GB	371.2 GB
222	1a/49e30e	6582839	fastqc (Sample_77)	COMPLETED	0	2023-02-15 12:45:27.680	27m 19s	27m 12s	99.8%	354.1 MB	3.5 GB	9.2 GB	2.7 MB
93	ee/f2a0b2	6582669	trim_galore (Sample_16)	COMPLETED	0	2023-02-15 10:48:25.669	2h 27m 1s	43m 49s	375.1%	4.2 GB	5.9 GB	340.1 GB	330.6 GB
92	5e/61f7b1	6582668	trim_galore (Sample_15)	COMPLETED	0	2023-02-15 10:48:25.562	2h 27m 41s	46m 30s	375.7%	4.2 GB	5.9 GB	359.7 GB	349.7 GB
181	fa/64bc81	6582816	fastqc (Sample_5)	COMPLETED	0	2023-02-15 12:26:05.325	51m 9s	50m 41s	99.5%	370.5 MB	3.5 GB	17.7 GB	2.6 MB
243	c8/dd21be	6582840	fastqc (Sample_86)	COMPLETED	0	2023-02-15 12:45:48.055	31m 27s	30m 50s	99.8%	365 MB	3.5 GB	10.6 GB	2.6 MB
100	8e/b747eb	6582676	trim_galore (Sample_18)	COMPLETED	0	2023-02-15 11:11:18.857	2h 6m 55s	42m 43s	375.0%	4.2 GB	5.9 GB	317.7 GB	308.8 GB
56	9d/c86280	6582646	trim_galore (Sample_11)	COMPLETED	0	2023-02-15 10:48:22.901	2h 30m 39s	1h 18m 49s	379.6%	4.3 GB	5.9 GB	576 GB	560.1 GB
210	6f/36d7f0	6582830	fastqc (Sample_70)	COMPLETED	0	2023-02-15 12:33:45.560	46m 7s	45m 22s	99.7%	348.9 MB	3.5 GB	15.1 GB	2.6 MB
261	28/7dcf2d	6582842	fastqc (Sample_95)	COMPLETED	0	2023-02-15 12:48:14.858	32m 42s	32m 19s	99.6%	366 MB	3.5 GB	11.6 GB	2.6 MB
40	b6/25a10e	6582612	trim_galore (Sample_116)	COMPLETED	0	2023-02-15 10:48:18.912	2h 33m 53s	2h 33m 38s	431.8%	4.3 GB	6 GB	426 GB	414.1 GB
104	6e/08e833	6582666	trim_galore (Sample_1)	COMPLETED	0	2023-02-15 10:48:25.343	2h 34m 2s	55m 24s	326.3%	4.3 GB	5.9 GB	409.2 GB	397.9 GB
88	e6/3ff430	6582664	trim_galore (Sample_139)	COMPLETED	0	2023-02-15 10:48:25.086	2h 37m 6s	1h 1m 7s	402.4%	4.3 GB	5.9 GB	434.5 GB	422.5 GB
228	86/ca3bec	6582833	fastqc (Sample_7)	COMPLETED	0	2023-02-15 12:35:25.037	50m 28s	49m 57s	99.7%	419.7 MB	3.5 GB	17.7 GB	2.6 MB
75	7a/f2f1f4	6582654	trim_galore (Sample_131)	COMPLETED	0	2023-02-15 10:48:23.833	2h 39m 27s	1h 16m 20s	372.8%	4.5 GB	6.1 GB	582.1 GB	566 GB
132	d9/4bb772	6582672	trim_galore (Sample_33)	COMPLETED	0	2023-02-15 10:48:26.015	2h 39m 25s	53m 47s	369.9%	4.2 GB	5.9 GB	390.7 GB	379.7 GB
103	8f/e3b39b	6582677	trim_galore (Sample_19)	COMPLETED	0	2023-02-15 11:13:28.746	2h 14m 27s	39m 38s	378.6%	4.2 GB	5.9 GB	315.5 GB	306.7 GB
247	72/93444c	6582845	fastqc (Sample_88)	COMPLETED	0	2023-02-15 12:50:51.766	39m 4s	38m 34s	100.6%	362.6 MB	3.5 GB	11.2 GB	2.6 MB
257	86/518eb0	6582849	fastqc (Sample_92)	COMPLETED	0	2023-02-15 12:55:05.908	35m 53s	35m 44s	100.3%	357.1 MB	3.5 GB	11.9 GB	2.7 MB
259	57/e9ac6e	6582853	fastqc (Sample_93)	COMPLETED	0	2023-02-15 13:00:52.562	31m 2s	30m 27s	100.2%	380.2 MB	3.5 GB	10.1 GB	2.6 MB
231	1b/a58608	6582850	fastqc (Sample_81)	COMPLETED	0	2023-02-15 12:55:17.385	37m 17s	36m 53s	100.0%	359.9 MB	3.5 GB	12.6 GB	2.7 MB
96	ef/8c8e83	6582678	trim_galore (Sample_17)	COMPLETED	0	2023-02-15 11:13:28.868	2h 23m 25s	48m 33s	403.2%	4.2 GB	5.8 GB	333.9 GB	324.6 GB
226	3f/d6d480	6582856	fastqc (Sample_78)	COMPLETED	0	2023-02-15 13:03:23.217	34m 43s	34m 29s	100.0%	354.5 MB	3.5 GB	11.9 GB	2.7 MB
117	2b/4056d6	6582681	trim_galore (Sample_26)	COMPLETED	0	2023-02-15 11:16:28.875	2h 22m 26s	48m 1s	405.6%	4.2 GB	5.9 GB	323.8 GB	314.6 GB
232	cc/0f3437	6582863	fastqc (Sample_82)	COMPLETED	0	2023-02-15 13:10:18.176	28m 36s	28m 5s	100.2%	422.1 MB	3.5 GB	9.9 GB	2.6 MB
271	3c/2b4725	6582869	fastqc (Sample_9)	COMPLETED	0	2023-02-15 13:16:09.574	22m 45s	22m 4s	100.5%	395.7 MB	3.5 GB	7.7 GB	2.6 MB
262	9c/e17eec	6582861	fastqc (Sample_96)	COMPLETED	0	2023-02-15 13:08:58.311	33m 21s	32m 55s	100.7%	349.1 MB	3.5 GB	10.3 GB	2.6 MB
212	43/b92138	6582854	fastqc (Sample_71)	COMPLETED	0	2023-02-15 13:02:40.018	40m 44s	40m 37s	100.4%	366.5 MB	3.5 GB	13.3 GB	2.7 MB
253	45/f58104	6582855	fastqc (Sample_89)	COMPLETED	0	2023-02-15 13:02:40.804	40m 44s	40m 29s	100.4%	366.1 MB	3.5 GB	13.4 GB	2.6 MB
275	c4/f0688a	6582873	fastqc (Sample_29)	COMPLETED	0	2023-02-15 13:19:04.222	24m 50s	24m 11s	100.4%	365.4 MB	3.5 GB	8.6 GB	2.6 MB
140	ce/2ab3fb	6582688	trim_galore (Sample_38)	COMPLETED	0	2023-02-15 11:18:18.993	2h 26m 25s	47m 28s	376.4%	4.2 GB	5.9 GB	374.6 GB	364.2 GB
122	f4/b73df1	6582695	trim_galore (Sample_27)	COMPLETED	0	2023-02-15 11:21:28.808	2h 23m 26s	42m 42s	402.9%	4.2 GB	5.8 GB	294.7 GB	286.4 GB
260	b5/68ea25	6582867	fastqc (Sample_94)	COMPLETED	0	2023-02-15 13:12:47.187	32m 43s	32m 12s	101.1%	366.9 MB	3.5 GB	9.7 GB	2.7 MB
255	f0/dcbf48	6582848	fastqc (Sample_90)	COMPLETED	0	2023-02-15 12:54:11.798	51m 28s	51m 15s	99.9%	365.6 MB	3.5 GB	18.5 GB	2.6 MB
264	c3/719224	6582858	fastqc (Sample_97)	COMPLETED	0	2023-02-15 13:05:35.690	43m 55s	42m 57s	100.2%	370.4 MB	3.5 GB	15.1 GB	2.6 MB
270	ca/ea220f	6582872	fastqc (Sample_99)	COMPLETED	0	2023-02-15 13:18:14.216	32m 31s	31m 27s	100.3%	380.1 MB	3.5 GB	11.1 GB	2.6 MB
272	65/a6c94f	6582870	fastqc (Sample_23)	COMPLETED	0	2023-02-15 13:17:27.000	33m 29s	32m 35s	100.8%	365.6 MB	3.5 GB	10.5 GB	2.6 MB
107	18/c89db6	6582674	trim_galore (Sample_21)	COMPLETED	0	2023-02-15 11:10:28.832	2h 41m 17s	1h 17m 10s	408.4%	4.3 GB	6 GB	542.8 GB	527.7 GB
116	3d/e1cd91	6582710	trim_galore (Sample_25)	COMPLETED	0	2023-02-15 11:25:03.761	2h 28m 33s	34m 30s	398.6%	4.2 GB	5.8 GB	273.2 GB	265.5 GB
256	2d/ceb3aa	6582883	fastqc (Sample_91)	COMPLETED	0	2023-02-15 13:27:52.653	27m 18s	26m 53s	100.2%	412.1 MB	3.5 GB	9.6 GB	2.6 MB
127	8e/616b4f	6582691	trim_galore (Sample_30)	COMPLETED	0	2023-02-15 11:18:44.000	2h 36m 57s	54m 36s	404.4%	4.3 GB	5.9 GB	365.6 GB	355.4 GB
125	77/09d857	6582708	trim_galore (Sample_28)	COMPLETED	0	2023-02-15 11:24:18.907	2h 31m 22s	39m 54s	389.9%	4.3 GB	5.9 GB	326.7 GB	317.5 GB
113	86/d657ed	6582697	trim_galore (Sample_24)	COMPLETED	0	2023-02-15 11:22:28.817	2h 33m 42s	53m 37s	412.8%	4.2 GB	5.9 GB	384.7 GB	374.1 GB
236	fe/33976b	6582876	fastqc (Sample_83)	COMPLETED	0	2023-02-15 13:22:12.083	35m 2s	34m 22s	100.3%	430.7 MB	3.5 GB	12.2 GB	2.6 MB
106	f0/856aab	6582682	trim_galore (Sample_20)	COMPLETED	0	2023-02-15 11:17:08.723	2h 40m 33s	1h 4m 30s	404.7%	4.3 GB	5.9 GB	442.2 GB	429.7 GB
129	10/65b438	6582699	trim_galore (Sample_31)	COMPLETED	0	2023-02-15 11:22:29.442	2h 37m 16s	55m 46s	392.8%	4.2 GB	5.9 GB	443.6 GB	430.8 GB
245	30/0888b1	6582886	fastqc (Sample_87)	COMPLETED	0	2023-02-15 13:29:56.950	30m 33s	29m 42s	100.2%	377.9 MB	3.5 GB	10.9 GB	2.6 MB
215	95/ecd691	6582832	fastqc (Sample_73)	COMPLETED	0	2023-02-15 12:34:08.341	1h 30m 51s	1h 30m 29s	100.2%	359.1 MB	3.5 GB	11.1 GB	2.7 MB
160	bb/eee8db	6582709	trim_galore (Sample_45)	COMPLETED	0	2023-02-15 11:24:28.813	2h 41m 6s	49m 47s	383.4%	4.3 GB	5.9 GB	396.5 GB	385.2 GB
135	8f/f4fed0	6582705	trim_galore (Sample_34)	COMPLETED	0	2023-02-15 11:23:53.791	2h 41m 56s	54m 56s	404.7%	4.3 GB	5.9 GB	380.8 GB	370.2 GB
254	55/58e70d	6582887	fastqc (Sample_8)	COMPLETED	0	2023-02-15 13:31:01.696	35m 38s	34m 50s	100.4%	370.2 MB	3.5 GB	12 GB	2.7 MB
171	ca/615209	6582712	trim_galore (Sample_50)	COMPLETED	0	2023-02-15 11:25:58.799	2h 44m 41s	47m 29s	388.0%	4.2 GB	5.9 GB	390.2 GB	379.2 GB
147	37/58293a	6582731	trim_galore (Sample_40)	COMPLETED	0	2023-02-15 11:35:32.934	2h 40m 40s	36m 59s	417.9%	4.2 GB	5.8 GB	272.2 GB	264.5 GB
183	d9/a88517	6582727	trim_galore (Sample_55)	COMPLETED	0	2023-02-15 11:33:33.727	2h 48m 19s	53m 36s	381.5%	4.3 GB	6 GB	417.4 GB	405.7 GB
136	b1/39f7dd	6582732	trim_galore (Sample_35)	COMPLETED	0	2023-02-15 11:36:58.023	2h 48m 55s	41m	419.4%	4.2 GB	5.8 GB	303.2 GB	294.7 GB
153	4e/d9e9b1	6582724	trim_galore (Sample_42)	COMPLETED	0	2023-02-15 11:31:40.033	2h 56m 41s	1h 37s	381.5%	4.3 GB	5.9 GB	444.8 GB	432.2 GB
156	10/6f2e62	6582725	trim_galore (Sample_43)	COMPLETED	0	2023-02-15 11:32:30.309	2h 56m 11s	1h 43s	374.8%	4.3 GB	5.9 GB	467 GB	453.9 GB
267	0b/b793df	6582893	fastqc (Sample_98)	COMPLETED	0	2023-02-15 13:38:06.339	54m 1s	53m 1s	98.6%	360.7 MB	3.5 GB	15.4 GB	2.6 MB
144	ac/cdc9ba	6582718	trim_galore (Sample_3)	COMPLETED	0	2023-02-15 11:26:58.780	3h 8m 9s	1h 9m 33s	417.1%	4.3 GB	5.9 GB	499.8 GB	486 GB
164	c3/6d80c3	6582733	trim_galore (Sample_46)	COMPLETED	0	2023-02-15 11:37:35.178	3h 4m 25s	56m 36s	386.2%	4.3 GB	5.9 GB	457.9 GB	445.2 GB
139	68/0b06c8	6582775	trim_galore (Sample_37)	COMPLETED	0	2023-02-15 11:49:28.070	2h 55m 24s	33m 44s	392.7%	4.2 GB	5.9 GB	277.3 GB	269.5 GB
138	2c/aface8	6582728	trim_galore (Sample_36)	COMPLETED	0	2023-02-15 11:34:33.622	3h 12m 43s	1h 10m 11s	426.8%	4.3 GB	5.9 GB	515.1 GB	500.7 GB
191	4e/12df5b	6582735	trim_galore (Sample_60)	COMPLETED	0	2023-02-15 11:39:09.685	3h 8m 16s	53m 11s	382.9%	4.3 GB	5.9 GB	407.7 GB	396.2 GB
126	27/84d99d	6582711	trim_galore (Sample_2)	COMPLETED	0	2023-02-15 11:25:38.772	3h 22m 18s	1h 27m 56s	380.0%	4.3 GB	5.9 GB	666.1 GB	647.8 GB
166	59/631e9d	6582734	trim_galore (Sample_47)	COMPLETED	0	2023-02-15 11:37:35.396	3h 11m 37s	57m 11s	418.0%	4.2 GB	5.9 GB	424.4 GB	412.5 GB
193	1e/19b25a	6582764	trim_galore (Sample_62)	COMPLETED	0	2023-02-15 11:45:44.090	3h 8m 13s	57m 33s	405.8%	4.2 GB	5.9 GB	386.2 GB	375.3 GB
283	8e/dd4017	6582898	star (Sample_109)	COMPLETED	0	2023-02-15 13:43:25.138	1h 11m 23s	1h 3m 20s	644.6%	35.7 GB	37.9 GB	193.2 GB	67.6 GB
280	8f/c2519a	6582897	star (Sample_113)	COMPLETED	0	2023-02-15 13:42:20.713	1h 13m 12s	1h 12m 47s	638.4%	35.7 GB	37.8 GB	214.2 GB	82.1 GB
170	f5/f00e4d	6582766	trim_galore (Sample_4)	COMPLETED	0	2023-02-15 11:46:46.116	3h 9m 21s	59m 41s	412.6%	4.2 GB	5.9 GB	445.8 GB	433.5 GB
202	82/8350d9	6582771	trim_galore (Sample_65)	COMPLETED	0	2023-02-15 11:47:47.815	3h 11m 22s	52m 40s	378.8%	4.3 GB	5.9 GB	409 GB	397.5 GB
158	42/a451f0	6582768	trim_galore (Sample_44)	COMPLETED	0	2023-02-15 11:46:52.031	3h 12m 33s	1h 1m 1s	408.3%	4.3 GB	5.9 GB	415.4 GB	403.7 GB
286	5b/f4c920	6582900	star (Sample_110)	COMPLETED	0	2023-02-15 13:43:54.591	1h 18m 57s	1h 2m 23s	669.8%	35.6 GB	37.7 GB	181.7 GB	57.4 GB
143	cb/adb9bc	6582717	trim_galore (Sample_39)	COMPLETED	0	2023-02-15 11:26:43.771	3h 36m 32s	1h 40m 1s	453.6%	4.2 GB	5.9 GB	286.1 GB	278 GB
172	57/562125	6582774	trim_galore (Sample_51)	COMPLETED	0	2023-02-15 11:49:08.022	3h 14m 44s	57m 38s	413.0%	4.3 GB	5.9 GB	405.2 GB	393.8 GB
150	47/ab347d	6582769	trim_galore (Sample_41)	COMPLETED	0	2023-02-15 11:47:02.620	3h 19m 41s	1h 7m 4s	388.3%	4.3 GB	5.9 GB	498.9 GB	485.1 GB
284	40/47493a	6582899	star (Sample_105)	COMPLETED	0	2023-02-15 13:43:25.250	1h 23m 18s	1h 10m 33s	663.6%	35.7 GB	37.9 GB	213.4 GB	81.2 GB
186	d0/fbf758	6582787	trim_galore (Sample_57)	COMPLETED	0	2023-02-15 12:01:31.855	3h 13m 41s	46m 19s	393.4%	4.2 GB	5.9 GB	348.2 GB	338.3 GB
190	f5/95382d	6582736	trim_galore (Sample_5)	COMPLETED	0	2023-02-15 11:40:05.227	3h 36m 8s	1h 20m 17s	376.5%	4.3 GB	5.9 GB	653.6 GB	635.8 GB
169	41/6c018c	6582777	trim_galore (Sample_48)	COMPLETED	0	2023-02-15 11:53:03.396	3h 25m 25s	1h 1m 58s	415.6%	4.3 GB	5.9 GB	461.9 GB	448.9 GB
173	23/9d46eb	6582781	trim_galore (Sample_52)	COMPLETED	0	2023-02-15 11:57:53.732	3h 23m 20s	58m 48s	395.2%	4.3 GB	5.9 GB	477.8 GB	464.3 GB
131	93/b944e3	6582704	trim_galore (Sample_32)	COMPLETED	0	2023-02-15 11:23:38.817	4h 2m 29s	2h 16m 10s	448.3%	4.2 GB	5.9 GB	397.8 GB	386.6 GB
194	5e/d73e90	6582790	trim_galore (Sample_63)	COMPLETED	0	2023-02-15 12:04:35.906	3h 24m 44s	1h 3s	388.5%	4.3 GB	5.9 GB	479.5 GB	466.1 GB
177	31/fb6444	6582795	trim_galore (Sample_53)	COMPLETED	0	2023-02-15 12:08:19.696	3h 23m 20s	49m 1s	396.9%	4.3 GB	5.9 GB	388.8 GB	377.8 GB
109	a7/38f96a	6582685	trim_galore (Sample_22)	COMPLETED	0	2023-02-15 11:17:38.755	4h 15m 59s	2h 38m 8s	439.2%	4.3 GB	5.9 GB	447.4 GB	435 GB
200	5a/24c138	6582794	trim_galore (Sample_64)	COMPLETED	0	2023-02-15 12:07:44.370	3h 28m 24s	1h 3s	410.5%	4.3 GB	5.9 GB	437.8 GB	425.7 GB
178	d2/e19d25	6582785	trim_galore (Sample_54)	COMPLETED	0	2023-02-15 11:59:53.804	3h 36m 30s	1h 10m 7s	410.2%	4.3 GB	5.9 GB	529.2 GB	514.5 GB
205	95/cd5fe6	6582799	trim_galore (Sample_67)	COMPLETED	0	2023-02-15 12:13:42.920	3h 24m 47s	51m 47s	374.8%	4.2 GB	5.9 GB	395 GB	383.9 GB
206	4c/0a1299	6582802	trim_galore (Sample_68)	COMPLETED	0	2023-02-15 12:15:38.829	3h 29m 41s	57m 24s	417.0%	4.2 GB	5.9 GB	416.3 GB	404.5 GB
221	ef/c9d129	6582813	trim_galore (Sample_74)	COMPLETED	0	2023-02-15 12:24:23.979	3h 22m 25s	47m 40s	379.1%	4.2 GB	5.9 GB	370.4 GB	360 GB
214	51/cb70f3	6582805	trim_galore (Sample_71)	COMPLETED	0	2023-02-15 12:17:53.932	3h 32m 41s	1h 2m 12s	379.0%	4.3 GB	5.9 GB	475 GB	461.6 GB
204	d2/33c99e	6582798	trim_galore (Sample_66)	COMPLETED	0	2023-02-15 12:12:04.934	3h 40m 47s	1h 8m 13s	385.0%	4.3 GB	5.9 GB	519.5 GB	505.2 GB
219	c1/b01af5	6582809	trim_galore (Sample_73)	COMPLETED	0	2023-02-15 12:19:53.872	3h 33m 50s	59m 52s	391.1%	4.3 GB	5.9 GB	400.5 GB	389.3 GB
217	85/ba7554	6582812	trim_galore (Sample_72)	COMPLETED	0	2023-02-15 12:22:56.681	3h 32m 48s	59m 17s	414.4%	4.3 GB	5.9 GB	427.9 GB	415.9 GB
184	8a/ad3dd1	6582815	trim_galore (Sample_56)	COMPLETED	0	2023-02-15 12:26:05.110	3h 30m 45s	57m 24s	393.0%	4.3 GB	5.9 GB	394.8 GB	383.9 GB
229	6c/6f1af8	6582827	trim_galore (Sample_77)	COMPLETED	0	2023-02-15 12:31:10.818	3h 27m 17s	41m 44s	381.7%	4.3 GB	5.9 GB	329.5 GB	320.2 GB
242	35/306cf8	6582822	trim_galore (Sample_84)	COMPLETED	0	2023-02-15 12:29:38.413	3h 30m 30s	56m 15s	394.8%	4.3 GB	6 GB	375.4 GB	364.9 GB
189	c0/97a029	6582824	trim_galore (Sample_59)	COMPLETED	0	2023-02-15 12:30:11.155	3h 30m 47s	53m 59s	375.0%	4.2 GB	5.9 GB	409 GB	397.5 GB
293	2e/522270	6582903	star (Sample_112)	COMPLETED	0	2023-02-15 13:45:38.399	2h 16m 53s	1h 6m 28s	697.3%	35.7 GB	37.8 GB	204.4 GB	69 GB
291	11/df5e0c	6582902	star (Sample_115)	COMPLETED	0	2023-02-15 13:44:55.610	2h 20m 55s	1h 10m 52s	684.2%	35.7 GB	37.9 GB	224.9 GB	86.6 GB
209	4b/a1be7b	6582829	trim_galore (Sample_6)	COMPLETED	0	2023-02-15 12:33:15.790	3h 38m 25s	49m 55s	380.9%	4.3 GB	5.9 GB	409.2 GB	397.9 GB
192	1d/44a3f0	6582825	trim_galore (Sample_61)	COMPLETED	0	2023-02-15 12:30:39.160	3h 41m 52s	56m 32s	388.1%	4.3 GB	5.9 GB	416.5 GB	404.8 GB
295	7a/24f64b	6582904	star (Sample_104)	COMPLETED	0	2023-02-15 13:45:40.081	2h 31m 4s	1h 13m 34s	678.3%	35.8 GB	38.1 GB	238.6 GB	85.6 GB
230	2d/23d692	6582828	trim_galore (Sample_78)	COMPLETED	0	2023-02-15 12:32:14.643	3h 45m 20s	58m 11s	417.1%	4.2 GB	5.9 GB	427.8 GB	415.8 GB
244	0f/136dd0	6582843	trim_galore (Sample_85)	COMPLETED	0	2023-02-15 12:48:24.446	3h 31m 48s	48m 9s	380.1%	4.2 GB	5.9 GB	373.2 GB	362.8 GB
208	b2/bbd455	6582806	trim_galore (Sample_69)	COMPLETED	0	2023-02-15 12:18:40.978	4h 4m 32s	1h 34m 7s	414.7%	4.3 GB	6 GB	655.4 GB	637.2 GB
224	5c/77d305	6582851	trim_galore (Sample_75)	COMPLETED	0	2023-02-15 12:57:30.265	3h 32m 48s	51m 18s	388.9%	4.3 GB	5.9 GB	387.1 GB	376.2 GB
233	ac/192979	6582847	trim_galore (Sample_79)	COMPLETED	0	2023-02-15 12:52:54.610	3h 38m 15s	53m 28s	410.4%	4.2 GB	5.9 GB	383.7 GB	372.9 GB
297	35/eb2ba7	6582905	star (Sample_100)	COMPLETED	0	2023-02-15 13:49:30.935	2h 43m 3s	1h 25m 43s	704.3%	35.8 GB	38 GB	267.4 GB	104.9 GB
251	72/6c094a	6582846	trim_galore (Sample_8)	COMPLETED	0	2023-02-15 12:51:53.158	3h 45m 30s	1h 1m 1s	400.8%	4.3 GB	5.9 GB	439.7 GB	427.5 GB
211	60/53bccf	6582841	trim_galore (Sample_70)	COMPLETED	0	2023-02-15 12:48:03.070	3h 49m 42s	1h 7m 49s	387.1%	4.3 GB	5.9 GB	544.8 GB	529.7 GB
225	a0/e300c1	6582857	trim_galore (Sample_76)	COMPLETED	0	2023-02-15 13:04:20.010	3h 33m 26s	50m 6s	386.8%	4.3 GB	5.9 GB	399.9 GB	388.7 GB
288	ba/3a4802	6582901	star (Sample_111)	COMPLETED	0	2023-02-15 13:44:44.552	2h 54m 18s	2h 31m 42s	840.2%	35.7 GB	37.9 GB	232.3 GB	94.9 GB
235	80/07e12d	6582868	trim_galore (Sample_80)	COMPLETED	0	2023-02-15 13:15:26.951	3h 24m 4s	42m 8s	416.3%	4.2 GB	5.9 GB	294.9 GB	286.5 GB
277	f6/504849	6582874	trim_galore (Sample_9)	COMPLETED	0	2023-02-15 13:19:54.739	3h 20m 55s	39m 44s	411.0%	4.2 GB	5.9 GB	276.8 GB	269 GB
279	e6/1659b4	6582875	trim_galore (Sample_29)	COMPLETED	0	2023-02-15 13:21:00.176	3h 22m 10s	41m 11s	391.6%	4.2 GB	5.9 GB	314.9 GB	306.2 GB
263	6f/6243c7	6582860	trim_galore (Sample_92)	COMPLETED	0	2023-02-15 13:07:13.372	3h 40m 40s	54m 28s	382.9%	4.3 GB	5.9 GB	428.1 GB	416.1 GB
269	d1/ddca72	6582864	trim_galore (Sample_96)	COMPLETED	0	2023-02-15 13:10:36.293	3h 39m 42s	53m 32s	411.6%	4.2 GB	5.9 GB	370.3 GB	359.9 GB
438	39/47e85d	6583069	stringtie (Sample_109)	COMPLETED	0	2023-02-15 16:37:23.753	15m 4s	14m 36s	102.9%	918.4 MB	1.3 GB	9.4 GB	565 MB
268	3f/fcbdd4	6582862	trim_galore (Sample_95)	COMPLETED	0	2023-02-15 13:09:42.028	3h 45m 45s	1h 57s	401.8%	4.3 GB	5.9 GB	419.9 GB	408.2 GB
240	1f/535410	6582877	trim_galore (Sample_82)	COMPLETED	0	2023-02-15 13:22:28.820	3h 41m 2s	50m 34s	383.8%	4.2 GB	5.8 GB	356.6 GB	346.6 GB
443	52/6f84cc	6583074	stringtie (Sample_113)	COMPLETED	0	2023-02-15 16:39:47.412	25m 44s	25m 20s	102.2%	711.9 MB	871.9 MB	10.9 GB	557.7 MB
447	4d/55b21d	6583073	preseq (Sample_113)	COMPLETED	0	2023-02-15 16:39:05.281	27m 46s	27m 36s	101.4%	82.6 MB	1.7 GB	9.6 GB	457.7 KB
273	15/2afb8e	6582871	trim_galore (Sample_97)	COMPLETED	0	2023-02-15 13:17:28.561	3h 50m 3s	1h 8m 50s	385.9%	4.3 GB	6 GB	545.1 GB	530 GB
241	09/e8512b	6582879	trim_galore (Sample_83)	COMPLETED	0	2023-02-15 13:25:30.920	3h 43m 32s	56m 9s	383.9%	4.3 GB	5.9 GB	442.5 GB	430.2 GB
249	ed/0470f2	6582880	trim_galore (Sample_88)	COMPLETED	0	2023-02-15 13:25:52.936	3h 49m 1s	56m 50s	412.5%	4.3 GB	5.9 GB	404.8 GB	393.4 GB
436	8a/8c36f9	6583067	RNASeQC (Sample_109)	COMPLETED	0	2023-02-15 16:31:12.660	46m 42s	21m 51s	102.5%	1 GB	2.8 GB	9.5 GB	147.1 MB
461	10/6f72e1	6583084	stringtie (Sample_110)	COMPLETED	0	2023-02-15 17:07:31.626	11m 8s	10m 58s	103.8%	755.8 MB	1006.5 MB	8.4 GB	556.2 MB
248	6b/88bb08	6582884	trim_galore (Sample_87)	COMPLETED	0	2023-02-15 13:28:00.189	3h 50m 44s	54m 32s	417.7%	4.2 GB	5.9 GB	392.4 GB	381.5 GB
234	1b/e15286	6582859	trim_galore (Sample_7)	COMPLETED	0	2023-02-15 13:05:58.617	4h 14m 25s	1h 29m 31s	376.8%	4.3 GB	5.9 GB	649.4 GB	631.5 GB
265	b5/714272	6582889	trim_galore (Sample_93)	COMPLETED	0	2023-02-15 13:32:34.511	3h 48m 47s	49m 38s	415.8%	4.2 GB	5.9 GB	363.7 GB	353.5 GB
258	9a/05ab5b	6582888	trim_galore (Sample_91)	COMPLETED	0	2023-02-15 13:31:54.561	3h 50m 9s	51m 15s	359.0%	4.2 GB	5.8 GB	347.6 GB	337.8 GB
252	6c/b0e223	6582852	trim_galore (Sample_90)	COMPLETED	0	2023-02-15 13:00:20.136	4h 22m 2s	1h 36m 25s	413.6%	4.4 GB	6 GB	672.4 GB	653.7 GB
250	54/2be31c	6582882	trim_galore (Sample_89)	COMPLETED	0	2023-02-15 13:27:51.730	3h 55m 1s	1h 2m 9s	375.3%	4.3 GB	5.9 GB	484 GB	470.5 GB
449	ff/8aed81	6583078	RNASeQC (Sample_113)	COMPLETED	0	2023-02-15 16:50:18.265	33m 4s	14m 15s	98.0%	1 GB	2.6 GB	10.9 GB	147.1 MB
187	16/eabf4b	6582818	trim_galore (Sample_58)	COMPLETED	0	2023-02-15 12:26:20.512	4h 59m 58s	2h 22m 43s	427.9%	4.2 GB	5.9 GB	418 GB	406.3 GB
